shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours
SHP100131,Hamburg,Tokyo,DB Schenker,Air,2023-12-30,2024-01-02,3,5,Customs Hold,1545.61,5,1,Fog,4.2,2,8,Natural Disaster,9.69,0.874,0.395,0.3,1.0,1,9.4
SHP100132,Shanghai,London,DB Schenker,Sea,2023-01-01,2023-01-25,24,22,In Transit,4303.42,5,0,Fog,4.37,3,2,Natural Disaster,10.09,0.886,0.369,0.11,1.0,1,39.6
SHP100133,Dubai,Sydney,DB Schenker,Air,2023-05-20,2023-05-23,3,2,Out for Delivery,637.18,3,0,Heavy Rain,5.39,3,5,Traffic Jam,4.09,0.863,0.087,0.18,0.687,1,62.8
SHP100134,Rotterdam,Sydney,DB Schenker,Air,2024-09-18,2024-09-21,3,5,Customs Hold,57.47,4,0,Fog,4.48,2,6,Traffic Jam,4.46,0.87,0.332,0.32,1.0,1,28.5
SHP100135,Shanghai,Tokyo,UPS,Air,2024-03-24,2024-03-29,5,6,In Transit,1593.93,1,0,Clear,0.33,2,5,Natural Disaster,9.57,0.898,0.341,0.16,0.9224,1,11.7
SHP100136,Hamburg,Sydney,DHL,Air,2024-08-31,2024-09-05,5,9,At Port,3303.16,3,0,Clear,0.0,2,9,Traffic Jam,3.91,0.899,0.231,0.44,0.9263,1,25.4
SHP100137,Shanghai,Sydney,DB Schenker,Rail,2023-01-04,2023-01-18,14,6,Customs Hold,4474.44,4,0,Clear,0.14,2,8,Traffic Jam,3.62,0.881,0.318,0.27,0.7529,1,10.7
SHP100138,Rotterdam,Sydney,DHL,Road,2024-04-01,2024-04-11,10,8,Delayed,2768.23,2,1,Heavy Rain,4.56,6,10,Port Strike,8.84,0.892,0.226,0.13,0.962,1,76.6
SHP100139,Mumbai,Chicago,XPO Logistics,Rail,2023-11-03,2023-11-18,15,18,At Port,4042.4,2,0,Rain,2.18,3,3,Natural Disaster,10.26,0.859,0.086,0.14,0.8125,1,8.0
SHP100140,Shanghai,Singapore,Maersk,Sea,2023-09-22,2023-10-12,20,17,Customs Hold,3908.54,5,0,Blizzard,8.78,6,10,Equipment Failure,5.51,0.836,0.286,0.42,1.0,1,43.3
SHP100141,Hamburg,Chicago,DB Schenker,Air,2023-10-20,2023-10-24,4,7,In Transit,4447.93,4,0,Fog,3.67,4,1,None,0.11,0.85,0.284,0.15,0.8004,1,54.5
SHP100142,Shanghai,Singapore,Maersk,Road,2023-11-07,2023-11-17,10,7,Out for Delivery,1057.35,4,1,Clear,0.0,8,4,Traffic Jam,3.92,0.886,0.265,0.19,0.8684,1,63.1
SHP100143,Rotterdam,Tokyo,FedEx,Sea,2024-02-18,2024-03-23,34,12,In Transit,4117.62,3,1,Heavy Rain,4.56,3,5,Equipment Failure,6.42,0.929,0.288,0.26,0.8361,1,52.8
SHP100144,Shanghai,Singapore,FedEx,Sea,2024-04-01,2024-05-04,33,10,Out for Delivery,4285.63,2,0,Storm,8.33,3,10,Equipment Failure,5.89,0.928,0.082,0.2,0.7327,1,49.1
SHP100145,Los Angeles,Singapore,Maersk,Air,2024-10-24,2024-10-27,3,4,In Transit,4121.64,5,1,Storm,7.78,4,5,Port Strike,8.96,0.843,0.103,0.4,1.0,1,58.6
SHP100146,Shanghai,Chicago,XPO Logistics,Road,2024-09-15,2024-09-19,4,1,At Port,750.07,2,0,Snow,5.83,8,5,Equipment Failure,6.21,0.822,0.359,0.19,1.0,1,87.0
SHP100147,Rotterdam,Sydney,XPO Logistics,Road,2024-11-02,2024-11-09,7,6,Customs Hold,2536.82,3,0,Snow,6.21,7,8,None,0.21,0.826,0.281,0.22,0.9472,1,77.3
SHP100148,Rotterdam,London,UPS,Air,2024-07-26,2024-07-29,3,5,Delayed,268.86,4,0,Rain,1.92,3,2,Traffic Jam,4.09,0.917,0.196,0.23,0.8703,1,42.2
SHP100149,Hamburg,Chicago,FedEx,Rail,2023-02-25,2023-03-09,12,13,At Port,3155.35,3,0,Heavy Rain,5.49,3,8,Natural Disaster,10.22,0.962,0.316,0.21,0.9881,1,33.8
SHP100150,Shanghai,New York,Maersk,Road,2024-08-13,2024-08-17,4,9,Customs Hold,4460.09,1,0,Blizzard,8.93,9,6,Port Strike,8.54,0.831,0.096,0.35,1.0,1,7.6
SHP100151,Shanghai,Singapore,XPO Logistics,Sea,2023-11-16,2023-12-07,21,18,Customs Hold,1713.99,2,1,Snow,5.55,5,7,Traffic Jam,4.02,0.827,0.219,0.26,0.9978,1,38.2
SHP100152,Hamburg,London,Maersk,Air,2023-08-05,2023-08-07,2,5,Customs Hold,3268.01,1,0,Rain,1.88,3,1,Port Strike,9.12,0.841,0.246,0.1,0.962,1,9.9
SHP100153,Shanghai,Sydney,Maersk,Rail,2024-04-30,2024-05-11,11,13,In Transit,1413.89,1,0,Fog,3.77,3,10,Traffic Jam,4.4,0.834,0.214,0.25,0.8731,1,44.4
SHP100154,Rotterdam,London,UPS,Sea,2023-10-30,2023-11-18,19,22,Out for Delivery,3897.74,1,0,Snow,5.5,3,3,Natural Disaster,10.34,0.926,0.274,0.42,1.0,1,71.1
SHP100155,Shanghai,Tokyo,XPO Logistics,Sea,2024-04-20,2024-05-11,21,9,Delayed,1643.64,2,1,Heavy Rain,4.93,3,3,Traffic Jam,4.26,0.811,0.037,0.13,0.7447,1,68.5
SHP100156,Los Angeles,Singapore,FedEx,Road,2024-02-15,2024-02-22,7,11,Out for Delivery,2080.43,1,1,Rain,2.15,7,3,None,0.2,0.941,0.042,0.14,0.5066,1,39.6
SHP100157,Dubai,Sydney,DHL,Rail,2024-12-01,2024-12-09,8,6,Out for Delivery,1120.31,5,0,Fog,4.15,2,10,None,0.18,0.883,0.312,0.35,0.8367,1,44.1
SHP100158,Dubai,Singapore,DB Schenker,Air,2024-05-08,2024-05-12,4,9,Delayed,1204.84,3,0,Snow,5.66,4,8,Port Strike,9.37,0.897,0.048,0.15,1.0,1,10.5
SHP100159,Hamburg,Chicago,XPO Logistics,Rail,2023-03-22,2023-03-30,8,13,Delayed,3959.02,1,0,Blizzard,9.48,2,1,Port Strike,8.91,0.813,0.232,0.14,1.0,1,86.1
SHP100160,Rotterdam,London,XPO Logistics,Rail,2023-08-17,2023-08-29,12,14,Out for Delivery,1869.76,5,0,Heavy Rain,4.72,4,9,None,0.13,0.855,0.324,0.22,0.907,1,9.2
SHP100161,Hamburg,Sydney,DHL,Rail,2023-07-20,2023-07-30,10,14,In Transit,2287.21,4,0,Heavy Rain,4.84,5,2,Equipment Failure,6.13,0.896,0.275,0.12,0.8952,1,83.0
SHP100162,Shanghai,Chicago,XPO Logistics,Air,2024-05-09,2024-05-12,3,6,At Port,1989.65,3,0,Storm,7.82,4,4,Equipment Failure,6.11,0.815,0.283,0.25,1.0,1,93.3
SHP100163,Mumbai,London,DHL,Rail,2023-11-03,2023-11-13,10,6,At Port,3471.71,5,0,Snow,5.85,3,9,Equipment Failure,6.15,0.878,0.384,0.44,1.0,1,69.9
SHP100164,Los Angeles,Chicago,Maersk,Rail,2023-01-14,2023-01-23,9,0,At Port,1020.4,3,0,Heavy Rain,5.25,3,1,Natural Disaster,10.18,0.844,0.076,0.44,1.0,1,38.3
SHP100165,Mumbai,New York,DB Schenker,Sea,2024-06-07,2024-06-26,19,13,At Port,4557.48,2,0,Storm,7.81,3,8,Port Strike,8.75,0.923,0.256,0.1,0.8653,1,64.0
SHP100166,Rotterdam,Singapore,DB Schenker,Sea,2023-07-01,2023-07-24,23,3,Customs Hold,200.18,2,0,Heavy Rain,5.06,4,8,Natural Disaster,10.35,0.855,0.022,0.16,0.854,1,51.0
SHP100167,Dubai,Chicago,XPO Logistics,Road,2024-07-17,2024-07-25,8,3,Delayed,3316.84,2,0,Blizzard,9.29,7,4,Equipment Failure,6.04,0.853,0.055,0.25,0.9753,1,37.5
SHP100168,Hamburg,Chicago,DB Schenker,Rail,2023-04-28,2023-05-08,10,1,At Port,2571.79,3,1,Blizzard,9.42,2,9,None,0.04,0.863,0.127,0.24,0.6871,1,34.2
SHP100169,Los Angeles,Singapore,DHL,Road,2023-06-21,2023-06-27,6,10,At Port,2296.4,1,0,Clear,0.04,9,3,None,0.44,0.882,0.304,0.33,0.9566,1,9.0
SHP100170,Shanghai,New York,DHL,Road,2023-08-22,2023-08-31,9,10,At Port,3504.56,1,0,Clear,0.0,6,10,Equipment Failure,6.14,0.876,0.255,0.35,1.0,1,38.2
SHP100171,Rotterdam,New York,UPS,Road,2024-03-24,2024-03-27,3,2,At Port,2767.84,1,0,Clear,0.0,8,6,Traffic Jam,3.64,0.899,0.277,0.44,0.9635,1,16.5
SHP100172,Shanghai,Chicago,DB Schenker,Rail,2023-11-09,2023-11-22,13,16,At Port,2306.6,5,0,Fog,4.12,4,1,None,0.0,0.878,0.324,0.17,0.8028,1,25.8
SHP100173,Shanghai,Tokyo,FedEx,Sea,2024-01-01,2024-01-26,25,19,At Port,1822.78,5,0,Storm,7.99,5,10,Traffic Jam,3.81,0.932,0.242,0.32,0.9764,1,90.1
SHP100174,Hamburg,New York,UPS,Sea,2023-10-11,2023-11-02,22,14,Customs Hold,982.56,5,0,Snow,5.99,3,3,Natural Disaster,10.11,0.877,0.34,0.16,1.0,1,71.5
SHP100175,Shanghai,Chicago,XPO Logistics,Air,2024-08-27,2024-08-30,3,8,At Port,2505.87,4,0,Fog,3.87,2,3,Natural Disaster,10.09,0.796,0.346,0.41,1.0,1,41.7
SHP100176,Rotterdam,New York,XPO Logistics,Sea,2024-06-10,2024-07-12,32,36,At Port,1322.15,1,0,Snow,6.47,6,4,Port Strike,8.54,0.858,0.309,0.43,1.0,1,9.9
SHP100177,Hamburg,Chicago,UPS,Rail,2023-02-10,2023-02-21,11,5,Delayed,1764.81,4,0,Storm,8.09,2,9,None,0.0,0.896,0.365,0.28,0.8828,1,44.0
SHP100178,Mumbai,Chicago,FedEx,Sea,2023-03-20,2023-04-13,24,5,Delayed,1053.91,4,0,Rain,1.62,4,8,Port Strike,8.83,0.899,0.063,0.25,0.796,1,51.1
SHP100179,Mumbai,New York,DHL,Air,2023-06-14,2023-06-17,3,0,Customs Hold,1083.36,1,1,Fog,4.02,4,5,Equipment Failure,6.06,0.913,0.027,0.31,0.797,1,67.0
SHP100180,Hamburg,London,Maersk,Sea,2024-09-30,2024-10-23,23,19,At Port,3027.75,2,0,Blizzard,8.89,3,7,Port Strike,9.02,0.838,0.366,0.1,1.0,1,48.8
SHP100181,Rotterdam,Chicago,FedEx,Air,2024-09-09,2024-09-11,2,0,In Transit,2127.73,1,0,Storm,8.44,4,10,Port Strike,8.88,0.913,0.244,0.2,0.9104,1,44.6
SHP100182,Hamburg,New York,UPS,Rail,2023-01-08,2023-01-21,13,6,Out for Delivery,2823.57,4,0,Rain,1.86,3,9,None,0.09,0.903,0.119,0.25,0.5107,1,48.7
SHP100183,Mumbai,London,Maersk,Rail,2024-07-22,2024-08-03,12,12,Customs Hold,2003.1,5,0,Heavy Rain,5.16,3,4,Equipment Failure,6.2,0.846,0.081,0.26,0.8257,1,64.5
SHP100184,Rotterdam,Singapore,XPO Logistics,Air,2023-04-04,2023-04-07,3,1,Customs Hold,287.79,5,0,Storm,8.11,4,5,None,0.0,0.828,0.269,0.43,1.0,1,63.6
SHP100185,Mumbai,New York,DHL,Road,2024-06-06,2024-06-09,3,3,Customs Hold,2588.95,2,0,Clear,0.0,8,10,Equipment Failure,5.85,0.859,0.17,0.37,0.9008,1,79.9
SHP100186,Rotterdam,Tokyo,XPO Logistics,Road,2023-08-20,2023-08-29,9,4,Out for Delivery,4065.83,5,0,Blizzard,9.06,8,5,Traffic Jam,3.62,0.841,0.215,0.22,1.0,1,68.5
SHP100187,Mumbai,Chicago,Maersk,Sea,2024-11-28,2024-12-16,18,8,Out for Delivery,3504.24,1,0,Blizzard,9.49,4,9,Natural Disaster,9.91,0.876,0.154,0.38,1.0,1,28.3
SHP100188,Shanghai,Sydney,XPO Logistics,Road,2024-05-02,2024-05-08,6,2,In Transit,1146.42,2,0,Fog,4.41,9,5,Port Strike,8.73,0.859,0.112,0.36,1.0,1,81.3
SHP100189,Los Angeles,London,FedEx,Air,2024-09-20,2024-09-22,2,5,In Transit,1110.85,4,0,Snow,6.49,3,5,Natural Disaster,10.48,0.903,0.368,0.27,1.0,1,10.9
SHP100190,Mumbai,Sydney,DB Schenker,Air,2023-06-28,2023-07-03,5,0,At Port,1347.41,2,0,Heavy Rain,5.08,3,5,Natural Disaster,10.36,0.884,0.091,0.3,0.9129,1,35.5
SHP100191,Mumbai,Sydney,DHL,Rail,2023-10-14,2023-10-24,10,3,Out for Delivery,883.45,1,1,Heavy Rain,5.06,5,8,Natural Disaster,10.3,0.883,0.301,0.3,1.0,1,18.1
SHP100192,Dubai,Chicago,DB Schenker,Road,2024-07-29,2024-08-02,4,0,Delayed,4659.26,5,0,Heavy Rain,5.34,6,9,Traffic Jam,3.83,0.873,0.157,0.26,0.8453,1,31.3
SHP100193,Mumbai,New York,UPS,Sea,2023-06-28,2023-07-27,29,31,At Port,3156.55,4,1,Fog,3.58,5,6,Equipment Failure,6.46,0.913,0.35,0.26,0.9567,1,78.8
SHP100194,Shanghai,New York,DHL,Road,2024-10-30,2024-11-08,9,14,Customs Hold,4702.22,3,0,Heavy Rain,4.86,9,4,Traffic Jam,3.68,0.853,0.029,0.35,1.0,1,25.0
SHP100195,Mumbai,New York,FedEx,Air,2023-01-27,2023-02-01,5,4,Delayed,2633.95,2,0,Fog,4.43,4,3,None,0.0,0.914,0.128,0.21,0.6074,1,5.2
SHP100196,Dubai,Tokyo,UPS,Rail,2023-10-06,2023-10-20,14,18,Delayed,2061.31,3,0,Blizzard,9.03,4,5,Equipment Failure,5.73,0.884,0.054,0.27,1.0,1,33.3
SHP100197,Shanghai,Chicago,DHL,Road,2023-01-09,2023-01-16,7,12,Out for Delivery,1249.86,4,1,Storm,7.73,6,7,Equipment Failure,5.69,0.875,0.355,0.29,1.0,1,80.6
SHP100198,Hamburg,Tokyo,FedEx,Rail,2023-10-06,2023-10-19,13,6,Customs Hold,97.47,3,0,Fog,3.79,5,4,Equipment Failure,5.77,0.928,0.257,0.32,0.8789,1,82.0
SHP100199,Shanghai,London,FedEx,Road,2023-01-09,2023-01-14,5,7,Out for Delivery,4217.81,1,0,Rain,2.29,9,6,Natural Disaster,9.96,0.924,0.321,0.45,1.0,1,11.0
SHP100200,Mumbai,New York,DB Schenker,Rail,2024-01-26,2024-02-08,13,14,Customs Hold,793.48,3,0,Rain,1.7,2,5,Traffic Jam,4.48,0.871,0.2,0.28,0.9435,1,68.9
SHP100201,Rotterdam,Chicago,FedEx,Road,2023-07-23,2023-07-29,6,3,Delayed,3917.48,5,1,Snow,5.67,8,1,Traffic Jam,3.9,0.908,0.112,0.2,0.7723,1,52.5
SHP100202,Hamburg,Tokyo,FedEx,Sea,2024-09-25,2024-10-14,19,20,Customs Hold,3666.08,4,0,Storm,7.61,6,6,None,0.48,0.934,0.32,0.18,0.885,1,60.2
SHP100203,Los Angeles,Singapore,DHL,Road,2024-07-26,2024-08-05,10,5,In Transit,1835.88,5,0,Storm,7.97,7,5,Natural Disaster,9.66,0.873,0.132,0.12,0.9778,1,74.1
SHP100204,Rotterdam,Sydney,XPO Logistics,Sea,2024-09-27,2024-10-25,28,24,In Transit,2616.24,1,0,Fog,4.27,4,2,Traffic Jam,3.82,0.841,0.264,0.31,1.0,1,9.9
SHP100205,Hamburg,London,FedEx,Sea,2023-04-12,2023-05-12,30,16,In Transit,4005.2,4,0,Storm,8.22,3,2,Port Strike,8.71,0.933,0.207,0.1,0.8559,1,32.9
SHP100206,Dubai,Sydney,UPS,Air,2023-02-11,2023-02-13,2,1,At Port,3746.1,5,1,Heavy Rain,4.89,2,3,Equipment Failure,5.75,0.922,0.258,0.28,0.8629,1,63.1
SHP100207,Dubai,Chicago,UPS,Rail,2023-07-04,2023-07-13,9,8,Delayed,4130.86,4,0,Clear,0.0,4,7,Port Strike,9.5,0.932,0.341,0.29,0.9527,1,57.9
SHP100208,Rotterdam,Chicago,DHL,Rail,2024-01-04,2024-01-11,7,11,At Port,4278.67,2,0,Snow,5.52,3,4,Traffic Jam,3.8,0.906,0.134,0.2,0.8218,1,62.0
SHP100209,Dubai,Tokyo,DB Schenker,Sea,2023-12-31,2024-01-22,22,18,In Transit,864.93,4,0,Clear,0.0,6,6,Natural Disaster,9.72,0.87,0.049,0.3,0.9302,1,55.4
SHP100210,Los Angeles,New York,XPO Logistics,Rail,2023-12-09,2023-12-17,8,13,In Transit,1596.92,1,0,Blizzard,9.35,2,9,None,0.13,0.834,0.041,0.32,0.8539,1,30.2
SHP100211,Dubai,London,DHL,Air,2024-08-12,2024-08-14,2,6,Delayed,3810.28,2,1,Storm,7.98,1,7,Equipment Failure,5.76,0.901,0.171,0.29,1.0,1,56.3
SHP100212,Mumbai,Sydney,XPO Logistics,Sea,2023-09-10,2023-09-30,20,10,At Port,3848.52,1,0,Fog,3.61,6,10,Equipment Failure,5.85,0.82,0.142,0.3,0.9172,1,87.0
SHP100213,Rotterdam,Sydney,DB Schenker,Sea,2023-07-24,2023-08-15,22,23,Delayed,114.23,4,0,Clear,0.43,5,8,Port Strike,9.19,0.916,0.062,0.1,0.7234,1,52.5
SHP100214,Hamburg,London,DB Schenker,Road,2023-05-25,2023-05-28,3,2,At Port,3315.08,3,0,Storm,8.2,8,7,Equipment Failure,6.15,0.882,0.023,0.1,0.8491,1,71.1
SHP100215,Shanghai,Tokyo,XPO Logistics,Rail,2023-04-12,2023-04-21,9,3,Customs Hold,3722.08,4,0,Storm,8.43,2,8,Equipment Failure,6.42,0.808,0.136,0.11,0.8637,1,32.1
SHP100216,Los Angeles,Tokyo,XPO Logistics,Road,2023-03-05,2023-03-08,3,4,Customs Hold,2086.96,2,0,Fog,3.89,7,10,Traffic Jam,3.88,0.833,0.385,0.25,1.0,1,44.4
SHP100217,Los Angeles,Chicago,UPS,Rail,2024-10-30,2024-11-08,9,4,At Port,1587.82,2,0,Rain,2.41,5,10,Port Strike,9.48,0.894,0.075,0.45,0.9231,1,20.8
SHP100218,Hamburg,Singapore,FedEx,Road,2024-03-29,2024-04-04,6,2,Delayed,1796.63,1,1,Storm,8.11,8,4,Traffic Jam,4.11,0.934,0.247,0.31,1.0,1,18.1
SHP100219,Rotterdam,Sydney,XPO Logistics,Road,2024-05-18,2024-05-23,5,3,Customs Hold,331.15,2,1,Blizzard,8.52,8,4,Natural Disaster,9.72,0.863,0.275,0.43,1.0,1,84.0
SHP100220,Mumbai,Singapore,UPS,Rail,2023-02-12,2023-02-27,15,16,Customs Hold,2689.58,5,0,Storm,7.54,2,4,Natural Disaster,10.33,0.89,0.036,0.26,0.9376,1,52.7
SHP100221,Rotterdam,Singapore,FedEx,Sea,2023-11-08,2023-12-10,32,18,Out for Delivery,899.27,1,0,Storm,8.02,4,9,Natural Disaster,10.15,0.915,0.054,0.26,0.9546,1,39.5
SHP100222,Los Angeles,Sydney,FedEx,Sea,2024-04-10,2024-05-06,26,7,Delayed,4748.79,5,1,Fog,4.13,3,9,Port Strike,8.88,0.946,0.321,0.28,0.9542,1,53.0
SHP100223,Shanghai,London,UPS,Sea,2023-07-03,2023-08-03,31,28,Customs Hold,2717.73,4,0,Blizzard,9.4,4,8,Port Strike,9.27,0.907,0.025,0.1,0.896,1,54.4
SHP100224,Mumbai,London,DHL,Rail,2023-03-23,2023-04-07,15,6,Delayed,1655.89,3,0,Storm,8.15,2,10,Natural Disaster,9.53,0.901,0.24,0.15,0.9402,1,9.8
SHP100225,Mumbai,London,DHL,Road,2024-08-09,2024-08-17,8,1,At Port,610.56,2,0,Snow,6.4,6,8,Equipment Failure,6.34,0.892,0.045,0.37,0.8875,1,31.6
SHP100226,Mumbai,Chicago,DHL,Sea,2024-08-08,2024-09-10,33,38,At Port,4040.0,4,0,Clear,0.08,5,8,None,0.11,0.899,0.209,0.42,0.7775,1,54.2
SHP100227,Hamburg,New York,FedEx,Air,2023-08-01,2023-08-06,5,5,Delayed,2750.19,5,0,Snow,5.51,2,5,None,0.0,0.894,0.046,0.34,0.6834,1,11.1
SHP100228,Los Angeles,Tokyo,Maersk,Air,2023-12-13,2023-12-18,5,7,Customs Hold,1497.07,5,0,Rain,2.37,3,1,Traffic Jam,4.31,0.862,0.373,0.25,1.0,1,56.0
SHP100229,Shanghai,London,DB Schenker,Road,2023-10-15,2023-10-24,9,13,Out for Delivery,1357.85,1,0,Clear,0.0,6,6,Port Strike,9.25,0.884,0.288,0.4,1.0,1,50.7
SHP100230,Hamburg,Tokyo,Maersk,Road,2023-06-29,2023-07-02,3,1,Customs Hold,3877.78,3,0,Fog,3.98,7,9,Traffic Jam,4.42,0.846,0.298,0.17,0.8993,1,67.7
SHP100231,Shanghai,Chicago,XPO Logistics,Sea,2024-04-15,2024-05-19,34,19,Customs Hold,2888.01,1,0,Snow,6.09,3,5,None,0.39,0.858,0.059,0.22,0.6357,1,40.4
SHP100232,Hamburg,Tokyo,DHL,Sea,2023-11-23,2023-12-14,21,5,Out for Delivery,2870.63,3,0,Heavy Rain,5.12,3,3,Equipment Failure,5.85,0.889,0.141,0.17,0.7363,1,9.1
SHP100233,Rotterdam,Tokyo,DB Schenker,Rail,2024-04-27,2024-05-04,7,1,In Transit,4868.42,1,1,Rain,2.1,5,9,None,0.0,0.859,0.331,0.32,0.8018,1,45.8
SHP100234,Shanghai,Singapore,Maersk,Air,2024-04-26,2024-04-29,3,5,Delayed,2306.48,4,0,Heavy Rain,5.17,3,6,Natural Disaster,9.53,0.826,0.201,0.26,1.0,1,31.4
SHP100235,Los Angeles,Chicago,DB Schenker,Sea,2023-04-20,2023-05-25,35,34,At Port,4069.67,2,1,Clear,0.0,4,6,Natural Disaster,10.47,0.844,0.166,0.29,1.0,1,76.6
SHP100236,Mumbai,Chicago,UPS,Sea,2024-08-10,2024-08-31,21,17,Customs Hold,2471.73,3,0,Snow,5.81,6,7,None,0.0,0.928,0.329,0.12,0.751,1,10.6
SHP100237,Hamburg,Chicago,XPO Logistics,Air,2024-04-08,2024-04-12,4,3,Customs Hold,2913.84,1,1,Snow,6.07,3,6,Port Strike,9.44,0.823,0.293,0.42,1.0,1,82.3
SHP100238,Los Angeles,New York,UPS,Air,2024-01-03,2024-01-05,2,6,In Transit,695.77,4,1,Snow,5.82,4,3,Equipment Failure,5.94,0.904,0.1,0.24,1.0,1,81.9
SHP100239,Los Angeles,Sydney,DHL,Road,2023-03-15,2023-03-25,10,4,Customs Hold,2272.24,2,1,Rain,1.92,9,10,None,0.2,0.915,0.374,0.41,0.9571,1,53.3
SHP100240,Mumbai,Sydney,UPS,Sea,2023-01-08,2023-02-02,25,29,Customs Hold,3651.06,2,0,Storm,8.48,6,2,Equipment Failure,5.61,0.892,0.203,0.3,1.0,1,47.8
SHP100241,Shanghai,Chicago,DB Schenker,Air,2024-12-01,2024-12-05,4,0,Customs Hold,177.11,2,0,Storm,7.97,3,5,None,0.46,0.846,0.323,0.25,0.8601,1,61.4
SHP100242,Rotterdam,Tokyo,FedEx,Rail,2023-02-22,2023-03-08,14,2,At Port,3019.31,1,0,Rain,2.28,4,1,Equipment Failure,5.78,0.926,0.346,0.15,0.741,1,48.4
SHP100243,Los Angeles,London,UPS,Sea,2023-02-03,2023-02-23,20,15,Delayed,3211.48,1,0,Rain,1.88,6,6,Equipment Failure,5.67,0.91,0.24,0.35,0.8915,1,9.6
SHP100244,Mumbai,Sydney,Maersk,Road,2023-08-28,2023-09-07,10,4,Delayed,4588.6,1,0,Snow,5.79,9,1,Equipment Failure,5.82,0.829,0.221,0.3,1.0,1,92.1
SHP100245,Mumbai,Chicago,XPO Logistics,Road,2023-04-11,2023-04-21,10,6,Out for Delivery,488.94,4,0,Heavy Rain,5.49,8,1,Traffic Jam,4.17,0.8,0.336,0.29,1.0,1,67.7
SHP100246,Los Angeles,London,XPO Logistics,Road,2023-01-25,2023-01-31,6,11,Out for Delivery,3478.42,1,0,Rain,2.1,9,3,None,0.4,0.838,0.235,0.33,1.0,1,32.5
SHP100247,Dubai,New York,XPO Logistics,Rail,2024-11-14,2024-11-22,8,4,Out for Delivery,4897.12,4,0,Blizzard,8.83,2,2,Natural Disaster,10.31,0.833,0.088,0.19,0.9659,1,58.8
SHP100248,Hamburg,Singapore,Maersk,Air,2023-08-12,2023-08-14,2,0,Customs Hold,3323.2,1,0,Fog,3.75,4,1,Natural Disaster,10.0,0.873,0.268,0.11,0.878,1,17.2
SHP100249,Los Angeles,Sydney,DB Schenker,Air,2024-05-04,2024-05-09,5,3,At Port,2003.37,3,0,Snow,6.32,4,6,Natural Disaster,10.04,0.92,0.397,0.14,1.0,1,38.9
SHP100250,Los Angeles,New York,Maersk,Road,2023-02-10,2023-02-17,7,1,Customs Hold,2446.42,2,0,Rain,1.58,9,10,Equipment Failure,5.64,0.837,0.093,0.36,0.9035,1,69.9
SHP100251,Dubai,Tokyo,Maersk,Rail,2023-02-27,2023-03-07,8,3,In Transit,3269.33,4,1,Clear,0.0,3,3,Traffic Jam,3.73,0.86,0.047,0.36,0.6306,1,55.3
SHP100252,Rotterdam,New York,DHL,Sea,2023-11-11,2023-12-13,32,6,In Transit,604.45,3,0,Rain,2.12,3,7,None,0.0,0.91,0.328,0.38,0.7759,1,27.1
SHP100253,Hamburg,New York,DB Schenker,Sea,2023-10-08,2023-11-08,31,35,Out for Delivery,4398.19,1,0,Clear,0.08,4,3,None,0.35,0.878,0.253,0.13,0.6326,1,4.2
SHP100254,Hamburg,New York,XPO Logistics,Road,2023-05-10,2023-05-17,7,7,Delayed,1739.59,3,0,Snow,6.11,6,2,Natural Disaster,10.22,0.79,0.253,0.31,1.0,1,56.2
SHP100255,Hamburg,New York,DB Schenker,Air,2024-06-03,2024-06-06,3,0,At Port,1425.68,3,1,Heavy Rain,5.19,4,1,Equipment Failure,5.66,0.882,0.371,0.27,1.0,1,28.6
SHP100256,Rotterdam,Sydney,FedEx,Air,2023-06-11,2023-06-13,2,3,In Transit,1139.3,3,0,Fog,3.83,2,2,Port Strike,9.4,0.915,0.107,0.36,0.9504,1,68.8
SHP100257,Hamburg,Sydney,DHL,Air,2023-02-25,2023-03-02,5,2,Delayed,1403.38,1,0,Fog,4.22,3,10,Natural Disaster,9.7,0.882,0.068,0.44,1.0,1,82.6
SHP100258,Mumbai,Sydney,DHL,Road,2023-06-10,2023-06-16,6,6,Customs Hold,1636.82,2,0,Heavy Rain,5.5,9,4,Equipment Failure,5.78,0.904,0.297,0.3,1.0,1,86.3
SHP100259,Rotterdam,London,DB Schenker,Air,2024-04-26,2024-04-28,2,1,Delayed,1195.69,3,0,Clear,0.06,1,6,None,0.0,0.856,0.103,0.34,0.5868,1,4.4
SHP100260,Dubai,Tokyo,DHL,Rail,2023-01-25,2023-02-07,13,5,At Port,164.05,5,1,Snow,5.96,2,6,Equipment Failure,5.57,0.895,0.36,0.4,1.0,1,73.8
SHP100261,Dubai,Chicago,DB Schenker,Sea,2023-02-26,2023-03-17,19,11,In Transit,2698.4,2,1,Fog,3.87,3,6,Traffic Jam,4.27,0.864,0.073,0.3,0.7837,1,56.7
SHP100262,Rotterdam,Singapore,DHL,Sea,2024-05-30,2024-06-25,26,23,Out for Delivery,3104.95,4,0,Heavy Rain,5.03,3,5,Traffic Jam,4.03,0.877,0.334,0.26,0.9812,1,22.5
